Time of Visit,IP Address,Request_Method,Visited_Pages,Status_Code,Country,Sports,Frequency_of_Visit,Gender,Age
0:21:38,199.82.150.129,HEAD,ticketing.html,200,Norway,Football,Seldon,Female,59
22:01:09,170.132.191.37,GET,football.html,200,Russia,Athletics,Seldon,Non-binary,45
7:49:30,214.163.23.82,POST,Wrestling.html,200,Indonesia,Swimming,Seldon,Non-binary,67
6:02:46,191.171.57.138,GET,football.html,200,Sweden,Weightlifting,Daily,Female,59
3:42:48,47.201.251.215,POST,Gymnastics.html,200,Russia,Football,Daily,Male,23
11:32:59,140.7.176.101,GET,football.html,200,Czech Republic,Volleyball,Once,Male,42
19:39:40,228.226.152.159,GET,index.html,200,Croatia,Basketball,Often,Male,44
12:47:14,239.12.59.190,PUT,Gymnastics.html,200,Finland,Athletics,Once,Male,69
21:29:49,173.69.147.185,HEAD,searchsports.html,200,Indonesia,Weightlifting,Never,Male,26
10:37:12,19.244.156.110,HEAD,Tennis.html,200,Argentina,Baseball,Seldon,Female,31
17:42:10,141.43.77.184,POST,ticketing.html,200,China,Table Tennis,Often,Non-binary,39
2:18:18,169.131.13.146,HEAD,index.html,100,United States,Volleyball,Seldon,Male,66
19:57:03,3.194.250.89,HEAD,football.html,200,Vietnam,Karate,Daily,Male,20
14:52:09,59.69.168.29,HEAD,searchsports.html,100,Japan,Baseball,Once,Female,61
1:29:57,39.229.50.54,PATCH,index.html,200,Luxembourg,Table Tennis,Seldon,Female,63
17:35:10,83.118.175.255,CONNECT,index.html,200,Tajikistan,Volleyball,Seldon,Male,21
7:22:36,63.91.33.140,POST,news.html,200,Russia,Volleyball,Seldon,Non-binary,64
3:54:30,126.84.226.63,HEAD,football.html,200,Czech Republic,Table Tennis,Once,Female,29
9:35:47,116.201.110.130,POST,Athletics.html,301,Poland,Basketball,Seldon,Female,51
14:14:58,205.125.58.193,HEAD,index.html,200,Philippines,Athletics,Often,Male,61
23:03:39,14.228.158.46,PATCH,searchsports.html,404,Canada,Football,Seldon,Male,25
8:32:37,199.242.224.120,GET,Athletics.html,301,China,Basketball,Seldon,Female,57
17:24:27,136.27.174.103,PATCH,Badminton.html,200,Poland,Football,Once,Non-binary,40
23:26:52,209.136.61.11,HEAD,index.html,200,Ireland,Baseball,Seldon,Female,19
16:04:16,135.38.218.120,HEAD,index.html,200,Malaysia,Athletics,Once,Non-binary,26
10:41:17,221.15.231.137,CONNECT,Athletics.html,100,China,Swimming,Once,Male,62
8:00:42,123.95.16.229,CONNECT,Tennis.html,200,Indonesia,Swimming,Seldon,Non-binary,62
0:34:19,5.231.167.99,HEAD,football.html,200,Burkina Faso,Basketball,Seldon,Male,31
8:19:00,81.4.215.90,GET,Tennis.html,200,Mexico,Football,Daily,Female,68
12:42:15,84.15.40.15,PATCH,images/games.html,301,Indonesia,Fencing,Seldon,Non-binary,70
13:38:49,197.191.211.28,GET,index.html,200,Russia,Karate,Daily,Male,36
12:54:53,150.156.108.43,GET,index.html,200,Indonesia,Athletics,Seldon,Male,22
12:53:51,232.207.214.94,CONNECT,Fencing.html,200,Iraq,Athletics,Daily,Female,49
11:24:31,52.15.99.227,CONNECT,Tennis.html,100,Chad,Athletics,Often,Male,34
11:12:42,33.214.203.12,GET,Athletics.html,200,China,Swimming,Once,Female,23
0:05:09,247.10.217.16,CONNECT,Wrestling.html,200,Thailand,Table Tennis,Seldon,Non-binary,32
9:02:06,92.169.99.181,GET,index.html,200,China,Table Tennis,Seldon,Non-binary,38
3:48:34,48.151.98.26,HEAD,images/games.html,200,Indonesia,Volleyball,Once,Female,61
6:42:46,139.249.40.23,HEAD,Volleyball.html,200,Russia,Wrestling,Seldon,Non-binary,23
21:32:14,41.12.109.122,HEAD,images/games.html,200,Indonesia,Table Tennis,Once,Female,33
11:51:38,152.174.137.66,POST,Athletics.html,301,China,Athletics,Once,Female,26
22:59:01,62.157.49.108,HEAD,football.html,100,Guinea-Bissau,Badminton,Seldon,Female,33
5:58:26,135.120.146.117,PATCH,Athletics.html,100,Philippines,Table Tennis,Often,Male,25
9:46:16,39.207.106.189,GET,index.html,100,Thailand,Swimming,Often,Female,58
1:13:01,7.234.127.167,PATCH,football.html,200,Indonesia,Gymnastics,Daily,Female,33
16:26:19,220.8.160.122,HEAD,index.html,100,China,Swimming,Seldon,Male,63
17:15:51,89.217.63.65,POST,Wrestling.html,200,Tanzania,Swimming,Daily,Female,48
20:48:27,5.250.31.117,DELETE,Tennis.html,301,Mayotte,Weightlifting,Often,Female,25
23:33:47,231.233.70.191,PATCH,Athletics.html,200,Thailand,Baseball,Seldon,Male,50
4:59:16,217.155.144.199,GET,Athletics.html,400,Azerbaijan,Swimming,Seldon,Non-binary,51
23:52:16,187.0.38.102,PATCH,Badminton.html,100,Indonesia,Athletics,Seldon,Female,34
13:24:48,102.148.184.62,CONNECT,searchsports.html,200,China,Swimming,Seldon,Male,37
3:21:42,50.49.179.170,GET,Athletics.html,400,United States,Karate,Often,Non-binary,66
6:04:28,38.190.1.108,CONNECT,news.html,200,Japan,Basketball,Once,Male,47
9:54:22,5.166.180.159,PATCH,Athletics.html,200,Ethiopia,Football,Seldon,Male,40
16:31:46,249.113.2.152,HEAD,Wrestling.html,200,Finland,Athletics,Often,Female,39
21:36:50,78.68.75.70,DELETE,ticketing.html,200,China,Table Tennis,Seldon,Female,64
7:15:22,12.52.2.23,CONNECT,Athletics.html,200,China,Weightlifting,Daily,Male,61
6:22:48,27.133.171.76,HEAD,searchsports.html,301,South Africa,Football,Once,Male,54
14:14:45,67.30.215.118,HEAD,index.html,200,Russia,Baseball,Seldon,Non-binary,67
12:31:05,130.16.16.174,POST,Gymnastics.html,200,Canada,Athletics,Daily,Non-binary,59
7:50:38,145.150.124.61,CONNECT,index.html,200,Iran,Table Tennis,Once,Female,20
6:16:31,202.53.233.185,GET,Badminton.html,200,China,Basketball,Often,Male,53
6:39:15,113.239.144.199,PATCH,Gymnastics.html,200,China,Basketball,Seldon,Male,63
8:37:38,178.179.87.210,HEAD,index.html,200,China,Athletics,Never,Female,24
7:40:47,142.36.120.33,HEAD,ticketing.html,200,Portugal,Swimming,Often,Female,36
1:07:24,111.242.114.131,POST,football.html,200,Serbia,Table Tennis,Seldon,Female,55
23:29:09,43.15.49.45,HEAD,Aquatics.html,200,Sweden,Gymnastics,Seldon,Male,24
19:49:30,114.107.169.135,HEAD,ticketing.html,200,Burkina Faso,Basketball,Seldon,Male,41
13:46:17,115.30.56.72,HEAD,Athletics.html,100,Guatemala,Swimming,Seldon,Male,53
14:21:12,231.237.81.27,PATCH,football.html,200,Poland,Badminton,Daily,Male,30
23:07:24,216.108.178.253,HEAD,images/games.html,400,Peru,Volleyball,Often,Female,49
11:32:03,112.34.222.149,HEAD,index.html,200,Mexico,Swimming,Seldon,Non-binary,26
4:08:11,45.237.129.182,PATCH,index.html,200,Poland,Football,Often,Male,56
23:42:15,140.219.135.194,HEAD,images/games.html,200,Thailand,Table Tennis,Once,Male,57
6:53:23,49.227.63.135,HEAD,Athletics.html,100,Russia,Swimming,Never,Female,25
20:38:28,182.118.50.93,PATCH,Tennis.html,200,China,Swimming,Seldon,Male,45
6:38:10,116.176.213.189,GET,Athletics.html,301,Vietnam,Weightlifting,Daily,Non-binary,18
13:40:05,128.112.11.76,GET,Athletics.html,200,Ireland,Table Tennis,Seldon,Male,66
20:09:54,142.166.90.182,PATCH,football.html,200,Bosnia and Herzegovina,Volleyball,Seldon,Male,38
13:37:36,66.34.141.122,CONNECT,Badminton.html,200,Canada,Basketball,Seldon,Non-binary,55
16:32:31,160.91.140.84,GET,Basketball.html,200,Cameroon,Athletics,Seldon,Non-binary,35
17:16:30,37.237.9.52,HEAD,Badminton.html,500,Morocco,Volleyball,Often,Male,26
22:27:37,23.177.38.126,GET,Gymnastics.html,200,Ukraine,Basketball,Seldon,Female,23
0:32:15,205.185.162.189,HEAD,Athletics.html,200,Armenia,Swimming,Often,Female,57
22:11:27,88.190.58.137,GET,Baseball/Softball.html,100,Ukraine,Football,Seldon,Female,64
22:03:07,241.71.52.194,POST,Athletics.html,200,Czech Republic,Swimming,Seldon,Male,23
10:23:56,27.171.143.54,GET,football.html,100,Poland,Badminton,Often,Male,27
0:28:40,122.27.19.87,PATCH,ticketing.html,200,Malaysia,Athletics,Seldon,Female,68
18:17:59,69.1.212.226,CONNECT,index.html,200,Bulgaria,Swimming,Seldon,Female,61
2:49:41,80.221.237.1,GET,images/games.html,100,Thailand,Weightlifting,Seldon,Male,55
17:53:24,42.153.97.24,PATCH,Tennis.html,200,Mexico,Table Tennis,Seldon,Female,60
6:11:53,164.224.53.85,CONNECT,Basketball.html,100,Czech Republic,Badminton,Daily,Male,27
2:12:12,168.219.50.239,PATCH,Gymnastics.html,100,Portugal,Table Tennis,Once,Male,64
10:24:24,54.158.23.2,GET,football.html,200,Poland,Baseball,Seldon,Non-binary,69
14:56:38,40.117.219.89,GET,searchsports.html,200,Mexico,Football,Once,Non-binary,18
18:36:20,130.206.193.156,PATCH,Badminton.html,200,Philippines,Swimming,Seldon,Female,39
22:53:17,74.212.187.75,GET,Boxing.html,301,Pakistan,Athletics,Never,Female,54
15:15:28,254.34.9.190,POST,index.html,200,China,Basketball,Often,Female,66
17:28:57,227.201.139.117,GET,Basketball.html,200,China,Athletics,Seldon,Female,33
10:12:20,115.140.13.108,GET,Gymnastics.html,200,Tunisia,Athletics,Daily,Male,26
19:26:02,123.15.30.226,GET,images/games.html,100,China,Football,Often,Non-binary,38
15:27:25,255.168.240.37,GET,football.html,200,Indonesia,Swimming,Seldon,Female,70
4:25:27,124.54.76.254,HEAD,Tennis.html,200,France,Swimming,Often,Male,53
19:48:21,84.62.121.156,GET,index.html,200,Sweden,Swimming,Seldon,Female,42
8:47:56,236.172.36.29,POST,Athletics.html,200,Portugal,Table Tennis,Seldon,Non-binary,36
0:14:02,182.50.116.183,PUT,football.html,100,Poland,Swimming,Once,Male,27
8:47:22,134.152.80.99,CONNECT,Athletics.html,200,Peru,Swimming,Seldon,Non-binary,55
8:10:08,139.42.5.155,HEAD,searchsports.html,301,Sweden,Swimming,Often,Male,18
2:09:04,226.213.244.203,GET,Wrestling.html,200,Indonesia,Boxing,Seldon,Male,53
3:32:29,68.198.253.188,GET,searchsports.html,200,Argentina,Table Tennis,Once,Female,50
22:16:40,74.194.41.54,CONNECT,index.html,403,China,Football,Once,Male,35
5:06:13,92.186.1.203,PATCH,images/games.html,200,China,Badminton,Seldon,Male,62
0:09:52,118.57.217.205,GET,searchsports.html,301,China,Boxing,Seldon,Female,33
14:50:47,0.209.18.133,GET,Gymnastics.html,100,Botswana,Swimming,Seldon,Male,27
23:31:18,10.193.53.127,GET,searchsports.html,400,Serbia,Swimming,Daily,Female,52
18:10:01,68.178.63.167,PATCH,searchsports.html,200,Bosnia and Herzegovina,Swimming,Often,Male,68
21:01:59,142.26.117.22,PATCH,index.html,100,Indonesia,Athletics,Seldon,Non-binary,65
1:43:03,24.19.183.137,PATCH,index.html,301,Czech Republic,Badminton,Often,Female,70
23:19:23,173.29.45.181,GET,index.html,100,Tanzania,Swimming,Often,Female,61
21:53:53,133.244.206.231,DELETE,Athletics.html,100,Finland,Athletics,Seldon,Female,50
17:11:08,214.196.215.182,CONNECT,searchsports.html,200,Brazil,Swimming,Once,Male,70
10:15:48,154.60.165.74,POST,index.html,301,China,Athletics,Once,Non-binary,60
4:50:26,31.97.195.65,HEAD,images/games.html,301,Cameroon,Volleyball,Never,Male,35
11:15:19,244.231.127.237,GET,searchsports.html,400,Indonesia,Volleyball,Often,Female,26
21:27:57,27.238.215.155,GET,Gymnastics.html,200,Canada,Basketball,Seldon,Non-binary,40
13:12:20,43.145.64.43,PATCH,football.html,500,Kyrgyzstan,Boxing,Seldon,Female,38
20:51:17,119.106.225.218,HEAD,Athletics.html,200,Czech Republic,Swimming,Seldon,Male,68
22:51:43,224.54.37.36,DELETE,Tennis.html,200,Philippines,Table Tennis,Seldon,Male,39
1:38:45,80.139.173.43,GET,football.html,301,Ukraine,Baseball,Seldon,Male,65
5:36:24,121.25.33.150,CONNECT,Gymnastics.html,301,Malawi,Swimming,Seldon,Female,47
16:14:00,164.84.203.132,PATCH,searchsports.html,200,Switzerland,Athletics,Daily,Non-binary,28
21:49:35,125.134.44.114,GET,Wrestling.html,200,Indonesia,Football,Once,Male,54
17:56:19,198.206.20.254,HEAD,images/games.html,200,Uzbekistan,Swimming,Seldon,Non-binary,58
21:14:24,148.224.157.130,PATCH,searchsports.html,200,Indonesia,Football,Seldon,Female,39
6:05:50,29.131.225.45,PATCH,searchsports.html,200,Paraguay,Swimming,Often,Male,20
6:12:23,106.45.231.35,HEAD,images/games.html,200,Indonesia,Table Tennis,Often,Non-binary,33
0:20:20,1.48.115.165,PATCH,images/games.html,200,Finland,Athletics,Seldon,Male,64
3:57:58,22.57.204.37,CONNECT,Athletics.html,301,China,Badminton,Never,Non-binary,63
22:37:16,146.150.86.93,DELETE,index.html,200,Argentina,Football,Daily,Female,67
13:01:56,225.68.21.7,GET,ticketing.html,200,Ukraine,Karate,Often,Male,28
21:53:48,98.254.155.24,HEAD,Basketball.html,100,Azerbaijan,Football,Once,Female,58
6:04:31,54.34.216.176,GET,Wrestling.html,200,China,Basketball,Seldon,Female,23
22:57:08,208.94.158.63,CONNECT,Athletics.html,100,Indonesia,Athletics,Seldon,Non-binary,62
22:40:59,62.207.51.69,PATCH,index.html,403,Russia,Athletics,Once,Female,21
18:21:39,170.161.138.27,POST,images/games.html,403,Peru,Football,Daily,Non-binary,40
18:42:36,240.175.156.122,HEAD,searchsports.html,403,United States,Baseball,Seldon,Female,47
19:05:39,185.10.187.163,HEAD,images/games.html,200,Czech Republic,Athletics,Daily,Male,20
8:36:43,62.252.65.62,GET,Basketball.html,301,Indonesia,Baseball,Seldon,Male,34
23:44:06,84.151.105.81,CONNECT,Athletics.html,200,United States,Boxing,Daily,Male,36
0:48:11,82.41.64.52,HEAD,Basketball.html,301,Brazil,Baseball,Once,Male,21
4:06:34,39.80.225.5,GET,Gymnastics.html,200,Finland,Volleyball,Often,Female,25
15:19:01,2.61.162.95,PUT,index.html,200,Mexico,Baseball,Seldon,Male,64
20:51:43,96.33.209.29,HEAD,Tennis.html,100,China,Boxing,Seldon,Male,46
4:50:58,161.87.229.105,GET,Basketball.html,100,Russia,Athletics,Seldon,Male,63
8:48:52,156.119.253.116,POST,ticketing.html,100,France,Baseball,Seldon,Female,35
7:21:16,22.19.9.204,HEAD,football.html,200,Russia,Karate,Once,Non-binary,54
13:33:55,31.222.100.79,CONNECT,Athletics.html,200,Indonesia,Weightlifting,Often,Male,42
8:45:33,70.200.179.84,HEAD,images/games.html,100,Sweden,Football,Once,Male,20
16:15:08,145.239.22.15,HEAD,images/games.html,200,Poland,Badminton,Never,Non-binary,66
17:38:23,65.101.20.115,POST,ticketing.html,404,United States,Swimming,Often,Male,27
19:37:22,146.149.53.61,POST,Athletics.html,400,France,Football,Daily,Female,50
23:09:13,157.67.117.217,GET,Gymnastics.html,404,Poland,Football,Once,Female,34
3:13:31,188.254.9.29,GET,football.html,200,Peru,Football,Once,Male,32
9:04:33,93.101.151.23,HEAD,football.html,200,Mexico,Volleyball,Once,Male,57
14:49:47,198.97.207.53,PATCH,ticketing.html,200,China,Badminton,Seldon,Male,43
23:47:03,108.97.102.174,GET,Gymnastics.html,100,Ukraine,Basketball,Often,Non-binary,45
17:55:24,103.150.111.84,HEAD,ticketing.html,500,Philippines,Basketball,Seldon,Non-binary,53
5:32:51,200.68.113.196,PATCH,index.html,100,China,Basketball,Never,Male,38
19:37:53,178.5.86.77,PATCH,Tennis.html,100,Sweden,Gymnastics,Often,Male,19
18:24:36,49.25.103.43,POST,searchsports.html,200,Finland,Baseball,Never,Female,29
6:04:06,23.168.15.21,PUT,images/games.html,100,Indonesia,Fencing,Seldon,Male,18
13:17:26,31.56.156.247,PATCH,index.html,200,China,Badminton,Daily,Male,60
4:43:49,12.75.211.107,POST,index.html,301,Portugal,Baseball,Seldon,Non-binary,64
21:34:44,151.177.164.230,GET,images/games.html,100,Peru,Boxing,Seldon,Male,65
12:20:38,76.140.130.118,POST,index.html,100,Russia,Swimming,Once,Female,65
13:59:24,189.2.10.167,POST,images/games.html,100,Libya,Athletics,Once,Male,35
23:55:25,132.138.20.8,GET,index.html,200,Ukraine,Table Tennis,Daily,Female,70
12:59:46,208.104.245.109,HEAD,Tennis.html,301,Azerbaijan,Swimming,Never,Male,51
21:11:28,41.139.253.159,GET,football.html,200,Indonesia,Wrestling,Seldon,Male,47
22:54:28,69.86.128.99,GET,index.html,301,"Bonaire, Saint Eustatius and Saba ",Swimming,Seldon,Male,44
4:47:02,141.226.71.137,PATCH,searchsports.html,403,Indonesia,Gymnastics,Seldon,Female,65
21:50:37,219.49.13.199,CONNECT,news.html,500,Iraq,Football,Seldon,Non-binary,52
12:34:55,35.176.164.142,CONNECT,Badminton.html,200,China,Karate,Once,Female,21
21:37:04,71.151.151.153,PATCH,index.html,200,China,Weightlifting,Once,Male,49
0:57:42,155.188.182.130,CONNECT,Wrestling.html,200,Georgia,Football,Once,Female,51
6:10:42,222.39.104.113,GET,searchsports.html,100,Thailand,Football,Once,Male,30
21:19:01,176.192.146.156,GET,ticketing.html,200,Poland,Baseball,Once,Male,18
11:08:03,250.138.70.144,DELETE,Tennis.html,301,Indonesia,Table Tennis,Never,Non-binary,40
14:26:02,43.191.46.68,CONNECT,ticketing.html,100,Armenia,Volleyball,Seldon,Female,29
11:37:07,6.48.61.223,CONNECT,Basketball.html,100,Indonesia,Table Tennis,Seldon,Non-binary,18
13:00:59,164.246.73.100,GET,ticketing.html,100,Ecuador,Swimming,Often,Female,41
18:53:09,159.194.94.76,GET,Athletics.html,200,Brazil,Swimming,Daily,Male,36
20:51:45,127.231.116.130,PATCH,news.html,301,Brazil,Weightlifting,Often,Female,38
10:21:28,197.240.76.167,PATCH,index.html,200,Indonesia,Basketball,Often,Non-binary,61
20:07:18,57.107.21.69,GET,Athletics.html,200,Ukraine,Athletics,Often,Male,51
16:40:02,62.119.153.127,GET,Boxing.html,200,Russia,Football,Seldon,Male,41
2:58:45,99.203.110.228,PATCH,searchsports.html,200,Germany,Football,Seldon,Male,20
7:06:53,115.203.25.218,HEAD,football.html,200,Guadeloupe,Volleyball,Seldon,Male,47
17:41:13,60.129.62.255,GET,Basketball.html,200,China,Swimming,Often,Male,36
7:30:17,39.76.25.128,GET,Tennis.html,200,Thailand,Athletics,Once,Male,58
5:10:44,233.4.133.208,HEAD,searchsports.html,400,Belgium,Badminton,Seldon,Female,65
6:36:31,50.200.163.163,HEAD,images/games.html,200,Russia,Athletics,Seldon,Non-binary,62
15:57:03,150.57.112.248,CONNECT,searchsports.html,200,China,Baseball,Once,Male,68
9:06:42,161.165.141.121,PUT,index.html,200,Russia,Athletics,Often,Female,60
19:33:01,67.250.156.205,GET,Basketball.html,200,Brazil,Badminton,Often,Male,41
13:02:12,196.120.158.152,PATCH,Tennis.html,200,Indonesia,Football,Seldon,Male,20
20:51:13,37.108.179.235,GET,images/games.html,200,China,Wrestling,Seldon,Female,41
7:19:51,151.96.108.178,GET,ticketing.html,200,Czech Republic,Table Tennis,Seldon,Female,68
9:56:38,179.45.175.20,HEAD,ticketing.html,500,Russia,Badminton,Never,Male,33
5:26:06,14.67.11.252,CONNECT,searchsports.html,200,Indonesia,Gymnastics,Often,Female,21
23:11:09,251.216.102.117,HEAD,Athletics.html,301,Brazil,Swimming,Seldon,Female,41
0:39:30,168.161.162.169,HEAD,images/games.html,100,Russia,Table Tennis,Daily,Male,37
14:17:13,224.166.38.185,HEAD,index.html,200,Philippines,Gymnastics,Once,Female,39
2:09:40,176.213.206.107,GET,football.html,400,Honduras,Swimming,Once,Female,22
20:33:34,173.183.35.11,PATCH,images/games.html,200,Philippines,Football,Often,Non-binary,24
6:24:57,128.37.97.230,GET,index.html,200,Russia,Football,Once,Female,29
12:01:19,135.116.222.130,CONNECT,images/games.html,100,Norway,Swimming,Often,Non-binary,48
13:49:40,34.200.130.46,PATCH,images/games.html,200,Czech Republic,Football,Never,Male,38
9:23:35,91.145.44.210,HEAD,Gymnastics.html,301,China,Volleyball,Daily,Male,37
9:05:53,177.102.61.119,PATCH,Athletics.html,200,Canada,Athletics,Often,Male,65
12:15:07,220.35.156.9,PUT,Athletics.html,400,Albania,Swimming,Often,Female,40
9:40:14,119.156.76.100,HEAD,Badminton.html,100,Mexico,Karate,Daily,Male,54
11:09:23,105.203.222.155,POST,Baseball/Softball.html,403,Indonesia,Swimming,Seldon,Female,51
22:38:06,193.98.10.229,GET,searchsports.html,200,China,Basketball,Seldon,Male,66
20:41:50,55.75.21.189,HEAD,football.html,200,China,Football,Seldon,Female,49
10:14:05,197.97.42.120,GET,searchsports.html,100,Poland,Baseball,Seldon,Male,24
17:21:53,31.11.160.82,GET,searchsports.html,200,Indonesia,Baseball,Often,Female,19
12:26:34,216.85.225.240,HEAD,searchsports.html,200,China,Football,Seldon,Male,53
21:59:32,14.115.48.2,PATCH,Volleyball.html,100,Mexico,Athletics,Seldon,Female,18
19:35:21,62.132.243.107,DELETE,searchsports.html,400,Philippines,Basketball,Seldon,Male,31
7:17:10,21.101.80.160,GET,Athletics.html,403,Jamaica,Basketball,Daily,Male,49
22:05:43,36.21.63.176,GET,Wrestling.html,200,China,Baseball,Once,Male,49
22:30:19,6.198.160.2,POST,Tennis.html,200,Brazil,Baseball,Often,Male,32
10:58:26,117.166.201.47,HEAD,searchsports.html,200,Indonesia,Football,Seldon,Female,60
20:40:29,130.156.151.239,PATCH,football.html,200,Czech Republic,Swimming,Seldon,Non-binary,22
14:19:37,200.183.7.29,PUT,images/games.html,200,United States,Swimming,Seldon,Female,51
12:13:21,137.66.49.226,PATCH,index.html,200,Portugal,Swimming,Often,Male,63
16:00:58,141.237.250.89,GET,Athletics.html,100,Indonesia,Gymnastics,Once,Male,66
22:18:48,189.41.179.188,CONNECT,ticketing.html,301,Russia,Football,Daily,Male,37
9:32:27,223.245.100.241,CONNECT,searchsports.html,200,Bosnia and Herzegovina,Badminton,Often,Non-binary,67
21:40:36,73.143.21.181,GET,searchsports.html,100,Portugal,Athletics,Daily,Male,70
11:22:33,173.158.230.215,HEAD,images/games.html,403,Sierra Leone,Baseball,Seldon,Male,25
18:40:11,33.75.55.9,GET,news.html,100,Indonesia,Baseball,Often,Male,70
1:06:47,160.27.26.115,GET,searchsports.html,200,Russia,Karate,Seldon,Female,39
14:16:22,180.211.192.152,HEAD,news.html,200,Russia,Gymnastics,Once,Male,23
12:51:43,95.76.151.131,GET,ticketing.html,200,Indonesia,Table Tennis,Often,Female,70
13:58:50,87.123.246.224,PATCH,index.html,200,Sri Lanka,Swimming,Often,Male,19
0:49:49,236.213.22.52,HEAD,Basketball.html,200,China,Table Tennis,Seldon,Non-binary,64
6:54:54,4.124.48.205,CONNECT,index.html,200,Myanmar,Gymnastics,Seldon,Female,29
23:56:22,199.250.124.12,HEAD,football.html,200,Sweden,Athletics,Once,Male,23
18:34:46,229.225.168.179,HEAD,ticketing.html,200,Brazil,Badminton,Seldon,Male,66
3:08:01,231.11.146.233,CONNECT,football.html,200,Cameroon,Table Tennis,Often,Male,31
1:47:10,90.147.38.122,CONNECT,searchsports.html,200,New Zealand,Diving,Seldon,Non-binary,22
18:04:59,97.253.80.225,POST,Athletics.html,500,Philippines,Athletics,Seldon,Male,67
8:35:24,116.27.168.7,GET,Gymnastics.html,200,China,Swimming,Seldon,Non-binary,19
19:13:36,32.134.13.97,PATCH,football.html,100,Portugal,Karate,Seldon,Male,67
18:28:20,252.17.167.103,CONNECT,Wrestling.html,200,Poland,Swimming,Often,Non-binary,41
12:55:43,54.123.61.142,HEAD,football.html,200,China,Athletics,Daily,Male,47
1:27:03,3.196.81.57,PATCH,index.html,100,France,Swimming,Seldon,Non-binary,65
7:40:31,80.200.209.223,GET,Athletics.html,301,Philippines,Table Tennis,Daily,Non-binary,33
2:16:41,10.47.56.83,HEAD,Tennis.html,403,China,Football,Once,Female,70
12:11:40,187.195.105.165,CONNECT,searchsports.html,200,China,Badminton,Daily,Female,38
13:07:56,132.163.78.7,PUT,Athletics.html,301,China,Weightlifting,Often,Female,44
15:40:02,242.36.248.58,PATCH,football.html,301,Germany,Athletics,Never,Male,33
10:41:36,191.116.192.168,PUT,Athletics.html,301,France,Swimming,Never,Female,21
13:55:45,34.211.196.105,PUT,ticketing.html,301,Ireland,Table Tennis,Once,Female,70
6:42:02,218.32.227.127,CONNECT,Athletics.html,100,China,Diving,Seldon,Male,58
23:10:57,191.71.158.146,PATCH,images/games.html,301,United States,Football,Daily,Male,66
3:54:38,187.237.51.38,PATCH,searchsports.html,200,Ecuador,Athletics,Seldon,Male,39
21:58:14,230.1.31.66,CONNECT,Athletics.html,200,Belarus,Table Tennis,Once,Female,32
16:25:58,142.66.106.75,CONNECT,Tennis.html,200,Nigeria,Table Tennis,Often,Male,21
4:27:29,51.251.81.140,GET,images/games.html,200,Ukraine,Baseball,Seldon,Non-binary,54
3:02:52,1.5.252.112,PATCH,searchsports.html,200,Russia,Football,Seldon,Male,63
3:07:33,161.215.99.127,HEAD,Basketball.html,301,Greece,Weightlifting,Once,Female,67
7:11:23,128.72.110.143,GET,ticketing.html,403,Colombia,Athletics,Seldon,Non-binary,32
10:46:03,231.31.251.33,PUT,Tennis.html,200,Pakistan,Badminton,Once,Female,48
9:37:24,87.187.25.146,CONNECT,searchsports.html,200,China,Volleyball,Seldon,Non-binary,47
14:20:06,15.210.61.1,HEAD,Basketball.html,301,Poland,Basketball,Seldon,Non-binary,55
19:30:19,80.66.114.173,HEAD,Boxing.html,500,China,Badminton,Once,Male,60
2:39:19,236.45.213.98,HEAD,Wrestling.html,200,China,Swimming,Seldon,Non-binary,43
0:42:43,170.206.150.150,CONNECT,searchsports.html,200,Indonesia,Fencing,Seldon,Male,39
11:59:22,106.203.204.209,POST,Gymnastics.html,200,Indonesia,Volleyball,Once,Male,21
12:19:40,78.135.159.214,GET,ticketing.html,200,Netherlands,Baseball,Seldon,Non-binary,25
2:58:45,238.104.233.84,HEAD,Athletics.html,100,China,Football,Seldon,Non-binary,26
23:16:05,119.35.144.68,HEAD,Badminton.html,200,Netherlands,Basketball,Once,Male,36
12:04:53,147.155.46.39,PUT,Basketball.html,200,France,Table Tennis,Seldon,Non-binary,36
11:24:13,58.51.209.222,GET,Athletics.html,200,Philippines,Fencing,Often,Male,23
18:56:25,107.142.189.12,GET,Athletics.html,200,Russia,Athletics,Often,Female,37
19:59:05,197.151.119.71,GET,ticketing.html,200,Portugal,Swimming,Seldon,Male,61
5:08:55,168.255.205.200,HEAD,Athletics.html,200,China,Athletics,Seldon,Non-binary,64
12:41:37,148.194.211.35,GET,football.html,200,Sweden,Badminton,Often,Non-binary,38
19:40:05,0.116.252.3,PATCH,Athletics.html,200,France,Baseball,Once,Male,20
8:40:35,148.198.191.240,GET,index.html,200,Madagascar,Table Tennis,Once,Female,26
14:26:18,42.178.3.200,GET,Basketball.html,301,Nigeria,Karate,Often,Male,65
7:36:34,11.250.27.64,PUT,Fencing.html,200,China,Athletics,Seldon,Male,69
14:13:26,25.241.200.117,GET,Athletics.html,200,Portugal,Football,Often,Female,22
10:00:38,234.221.210.201,PATCH,Athletics.html,100,Hungary,Football,Seldon,Male,39
19:48:29,101.225.165.67,HEAD,Gymnastics.html,200,Peru,Athletics,Often,Female,66
2:40:02,75.227.245.120,GET,Athletics.html,403,French Polynesia,Volleyball,Seldon,Male,47
23:47:40,6.61.234.120,PATCH,index.html,200,Tajikistan,Football,Often,Male,64
0:24:08,179.77.10.249,GET,Tennis.html,301,Luxembourg,Table Tennis,Often,Female,48
